vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,dropoff_location_id,fare_amount
1,2019-02-04 22:06:50,2019-02-04 22:13:38,1,161,141,7.0
2,2019-02-24 01:15:14,2019-02-24 01:24:06,2,140,170,9.0
2,2019-02-27 11:26:10,2019-02-27 11:46:22,5,246,87,19.0
1,2019-02-07 21:20:23,2019-02-07 21:27:03,1,162,75,8.0
2,2019-02-06 18:14:25,2019-02-06 18:17:55,2,237,237,4.0
1,2019-02-26 07:48:49,2019-02-26 08:13:34,1,162,246,16.0
1,2019-02-14 16:02:25,2019-02-14 16:09:10,1,229,233,6.0
1,2019-02-25 06:28:11,2019-02-25 06:36:27,1,237,107,9.0
2,2019-02-03 01:06:30,2019-02-03 01:30:32,1,79,257,21.0
2,2019-02-08 12:11:50,2019-02-08 12:29:00,1,236,161,12.0
1,2019-02-06 12:27:51,2019-02-06 12:57:15,1,125,161,19.0
2,2019-02-11 14:15:30,2019-02-11 14:54:45,1,231,223,44.0
1,2019-02-07 11:00:48,2019-02-07 11:15:39,1,68,164,10.0
2,2019-02-24 09:49:33,2019-02-24 09:49:36,1,239,239,59.0
2,2019-02-22 11:13:36,2019-02-22 11:21:57,1,142,236,8.5
1,2019-02-08 16:18:45,2019-02-08 16:22:45,1,107,114,5.0
1,2019-02-19 13:10:08,2019-02-19 13:29:21,1,13,170,21.0
1,2019-02-06 20:30:15,2019-02-06 20:44:56,2,79,170,11.0
2,2019-02-10 10:06:31,2019-02-10 10:14:26,1,107,186,7.0
2,2019-02-01 12:07:36,2019-02-01 12:17:45,1,234,186,7.5
1,2019-02-07 05:03:14,2019-02-07 05:10:45,2,164,68,7.0
2,2019-02-14 09:40:34,2019-02-14 10:01:35,1,246,142,14.0
2,2019-02-02 23:44:32,2019-02-02 23:54:21,6,237,234,9.5
1,2019-02-26 22:26:47,2019-02-26 22:50:55,1,249,97,19.0
2,2019-02-21 18:23:02,2019-02-21 18:47:31,1,161,107,15.5
2,2019-02-17 23:04:12,2019-02-17 23:17:02,2,166,143,11.5
2,2019-02-02 10:44:11,2019-02-02 10:55:54,1,161,234,9.5
1,2019-02-25 23:02:59,2019-02-25 23:17:05,1,48,211,12.0
2,2019-02-17 20:43:09,2019-02-17 20:50:58,1,113,90,6.5
1,2019-02-28 18:29:05,2019-02-28 18:40:32,1,90,68,9.0
1,2019-02-21 19:25:10,2019-02-21 19:36:38,1,100,246,9.5
1,2019-02-08 15:57:40,2019-02-08 16:10:45,1,158,87,11.0
1,2019-02-20 09:30:22,2019-02-20 09:38:52,1,142,237,7.0
2,2019-02-12 08:20:57,2019-02-12 08:36:18,1,229,137,11.0
2,2019-02-14 14:44:47,2019-02-14 14:48:46,1,236,236,4.5
2,2019-02-22 19:04:11,2019-02-22 19:28:13,2,164,148,16.0
2,2019-02-26 20:15:58,2019-02-26 20:28:09,1,230,239,10.0
2,2019-02-05 19:08:28,2019-02-05 19:16:05,1,246,230,7.0
2,2019-02-22 17:19:15,2019-02-22 17:28:37,1,87,137,12.5
1,2019-02-11 11:03:13,2019-02-11 11:11:16,1,140,229,6.5
2,2019-02-23 14:35:48,2019-02-23 14:46:27,2,137,48,8.5
1,2019-02-10 20:34:19,2019-02-10 20:48:07,1,158,230,13.0
2,2019-02-27 21:48:07,2019-02-27 22:29:00,1,162,33,31.0
2,2019-02-23 13:11:58,2019-02-23 13:23:55,1,45,33,10.0
2,2019-02-12 21:07:06,2019-02-12 21:19:35,2,162,249,11.0
2,2019-02-28 22:35:34,2019-02-28 22:45:48,1,48,186,8.5
1,2019-02-24 13:16:29,2019-02-24 13:33:35,1,186,151,17.5
2,2019-02-09 08:53:30,2019-02-09 09:02:37,2,163,186,7.5
2,2019-02-22 08:36:43,2019-02-22 08:44:28,1,234,144,7.0
1,2019-02-21 20:27:00,2019-02-21 20:29:02,1,162,141,4.5
1,2019-02-22 13:28:44,2019-02-22 13:55:49,2,48,114,17.5
1,2019-02-09 15:29:47,2019-02-09 15:44:00,1,161,239,11.0
1,2019-02-03 17:38:21,2019-02-03 17:45:16,2,162,229,6.0
1,2019-02-02 17:01:40,2019-02-02 17:05:35,2,158,231,4.5
2,2019-02-28 20:20:29,2019-02-28 20:27:12,1,246,246,6.0
2,2019-02-19 07:48:56,2019-02-19 07:57:46,1,229,161,7.0
2,2019-02-04 09:00:24,2019-02-04 09:11:17,1,68,186,8.0
1,2019-02-23 00:29:04,2019-02-23 00:37:45,1,107,100,7.5
1,2019-02-14 09:19:44,2019-02-14 09:23:09,1,151,238,4.5
2,2019-02-15 12:28:45,2019-02-15 12:36:44,3,233,161,6.5
2,2019-02-24 19:57:26,2019-02-24 20:05:42,1,142,48,7.0
1,2019-02-12 17:06:45,2019-02-12 17:23:13,1,236,166,12.0
2,2019-02-25 20:59:08,2019-02-25 21:12:02,2,107,68,10.0
2,2019-02-21 21:13:01,2019-02-21 21:47:39,1,163,219,52.0
2,2019-02-22 18:07:13,2019-02-22 18:12:54,2,237,141,5.5
2,2019-02-01 15:02:37,2019-02-01 16:05:39,1,132,230,52.0
1,2019-02-16 17:54:25,2019-02-16 18:18:49,1,237,79,18.0
1,2019-02-19 06:01:09,2019-02-19 06:03:48,1,100,230,4.5
2,2019-02-13 08:44:44,2019-02-13 08:46:55,5,138,138,3.5
2,2019-02-10 05:13:27,2019-02-10 05:40:32,5,48,17,25.0
2,2019-02-21 08:51:23,2019-02-21 09:10:53,1,249,161,13.5
2,2019-02-03 08:41:43,2019-02-03 08:43:35,2,229,233,4.0
2,2019-02-25 22:11:35,2019-02-25 22:34:21,1,48,79,19.0
2,2019-02-12 23:02:42,2019-02-12 23:28:13,2,138,43,30.0
1,2019-02-14 09:15:22,2019-02-14 09:21:15,1,50,264,5.5
4,2019-02-20 15:13:42,2019-02-20 15:19:25,1,143,48,6.0
2,2019-02-19 17:51:51,2019-02-19 18:03:48,1,249,144,9.0
2,2019-02-11 09:06:15,2019-02-11 09:09:52,2,140,141,4.5
2,2019-02-02 02:06:01,2019-02-02 02:12:39,1,249,100,7.5
2,2019-02-19 14:15:34,2019-02-19 14:26:54,1,48,68,8.5
2,2019-02-21 08:15:02,2019-02-21 08:39:13,1,238,162,16.0
2,2019-02-03 08:43:02,2019-02-03 08:54:48,1,140,100,13.5
1,2019-02-22 12:43:10,2019-02-22 12:48:47,2,45,232,5.5
1,2019-02-16 13:10:23,2019-02-16 13:13:39,1,141,237,4.5
1,2019-02-19 14:08:02,2019-02-19 14:26:00,1,68,166,20.0
1,2019-02-21 11:35:17,2019-02-21 11:47:44,1,249,79,9.0
1,2019-02-14 10:33:00,2019-02-14 10:39:00,2,143,239,6.0
2,2019-02-05 19:46:39,2019-02-05 20:01:22,1,234,48,11.0
1,2019-02-13 07:24:27,2019-02-13 07:42:23,1,41,186,15.5
2,2019-02-02 00:33:18,2019-02-02 00:37:49,2,162,141,6.0
1,2019-02-21 16:10:31,2019-02-21 16:26:41,1,87,211,11.5
2,2019-02-11 19:23:52,2019-02-11 19:30:17,1,141,236,7.5
2,2019-02-19 20:05:33,2019-02-19 20:15:26,2,164,249,8.5
2,2019-02-17 17:05:58,2019-02-17 17:19:54,1,43,100,10.0
2,2019-02-04 09:48:20,2019-02-04 10:04:53,2,24,237,14.5
2,2019-02-01 09:53:45,2019-02-01 09:55:45,1,236,236,4.0
2,2019-02-21 10:11:00,2019-02-21 10:19:09,2,75,263,6.0
2,2019-02-01 15:46:23,2019-02-01 16:01:14,1,233,262,13.5
1,2019-02-09 13:03:28,2019-02-09 13:17:16,3,50,50,9.5
2,2019-02-15 19:13:13,2019-02-15 19:27:49,1,163,234,11.0
2,2019-02-12 11:18:06,2019-02-12 11:25:27,1,79,113,6.5
2,2019-02-04 09:04:52,2019-02-04 09:09:50,1,237,236,6.5
1,2019-02-27 17:03:27,2019-02-27 17:12:14,1,237,140,7.0
1,2019-02-09 15:30:19,2019-02-09 15:32:18,2,143,143,4.0
2,2019-02-27 14:27:58,2019-02-27 14:39:00,1,140,75,10.0
2,2019-02-09 15:16:29,2019-02-09 15:19:28,2,236,237,4.0
2,2019-02-23 20:32:25,2019-02-23 20:40:40,1,161,186,7.0
2,2019-02-02 12:42:02,2019-02-02 12:46:06,1,230,48,5.0
2,2019-02-15 14:03:37,2019-02-15 14:09:11,2,107,170,5.5
1,2019-02-11 21:06:55,2019-02-11 21:19:22,2,162,90,9.5
2,2019-02-24 18:07:30,2019-02-24 18:16:39,1,237,262,8.5
1,2019-02-07 15:13:35,2019-02-07 15:41:21,1,246,162,18.0
1,2019-02-08 10:14:06,2019-02-08 10:23:18,1,233,161,7.0
2,2019-02-20 23:36:44,2019-02-20 23:50:32,1,163,43,14.0
2,2019-02-25 21:21:30,2019-02-25 21:34:59,3,161,238,12.5
1,2019-02-08 20:01:09,2019-02-08 20:11:56,1,162,170,8.5
2,2019-02-17 13:38:36,2019-02-17 13:54:10,1,226,237,52.0
1,2019-02-25 07:41:05,2019-02-25 07:57:37,1,238,48,13.0
2,2019-02-28 20:48:33,2019-02-28 21:03:57,1,162,41,15.0
2,2019-02-08 17:14:45,2019-02-08 17:29:31,2,230,137,10.5
1,2019-02-16 02:05:01,2019-02-16 02:15:11,2,107,141,11.0
1,2019-02-13 10:05:33,2019-02-13 10:07:22,1,170,170,3.5
2,2019-02-04 09:48:27,2019-02-04 10:04:32,1,162,141,11.0
1,2019-02-08 08:23:41,2019-02-08 08:31:52,1,79,211,7.5
2,2019-02-17 18:29:43,2019-02-17 18:51:02,2,158,43,17.0
1,2019-02-27 10:16:11,2019-02-27 10:40:54,3,163,246,15.5
2,2019-02-24 23:37:52,2019-02-24 23:53:57,1,162,238,14.5
2,2019-02-11 09:57:37,2019-02-11 10:13:20,1,230,237,10.5
2,2019-02-13 16:21:35,2019-02-13 16:36:34,1,107,140,12.5
1,2019-02-10 17:20:40,2019-02-10 17:28:06,1,161,162,6.5
2,2019-02-21 21:53:22,2019-02-21 22:09:36,1,230,79,13.0
2,2019-02-19 15:35:46,2019-02-19 15:43:08,1,151,239,7.0
2,2019-02-19 14:54:42,2019-02-19 15:01:42,1,236,43,6.5
2,2019-02-25 20:07:39,2019-02-25 20:36:00,4,162,54,25.5
1,2019-02-01 14:42:04,2019-02-01 15:08:18,1,161,74,18.0
1,2019-02-10 19:52:03,2019-02-10 20:09:42,1,4,263,15.0
2,2019-02-19 23:02:16,2019-02-19 23:21:37,1,164,255,19.0
2,2019-02-10 20:57:28,2019-02-10 21:09:26,1,186,230,9.5
2,2019-02-01 08:44:27,2019-02-01 08:47:28,1,138,138,5.0
2,2019-02-07 18:16:36,2019-02-07 18:36:58,1,211,230,14.0
2,2019-02-16 22:23:28,2019-02-16 22:25:22,2,239,239,3.5
1,2019-02-20 08:42:31,2019-02-20 09:02:07,2,48,162,12.5
1,2019-02-25 16:19:18,2019-02-25 16:32:55,1,162,186,10.5
2,2019-02-16 17:54:21,2019-02-16 18:22:10,1,161,144,18.0
1,2019-02-09 07:46:34,2019-02-09 07:50:28,1,170,186,5.0
2,2019-02-06 14:51:03,2019-02-06 14:57:12,1,246,246,5.5
1,2019-02-22 08:39:34,2019-02-22 08:53:43,1,162,140,10.5
2,2019-02-04 17:43:29,2019-02-04 18:00:08,1,162,234,10.5
2,2019-02-18 00:21:15,2019-02-18 00:50:31,1,263,181,37.5
2,2019-02-28 20:05:26,2019-02-28 20:18:25,1,186,50,10.0
2,2019-02-15 14:24:50,2019-02-15 14:46:36,1,186,246,13.5
2,2019-02-16 01:06:56,2019-02-16 01:17:13,4,68,170,8.5
2,2019-02-11 08:08:31,2019-02-11 08:40:43,2,231,162,22.0
2,2019-02-14 18:48:03,2019-02-14 19:11:06,3,79,40,17.5
2,2019-02-24 18:35:34,2019-02-24 18:44:56,2,238,141,9.0
2,2019-02-01 15:39:55,2019-02-01 15:42:41,1,236,236,4.0
2,2019-02-10 19:10:57,2019-02-10 19:46:41,1,132,54,67.5
2,2019-02-27 18:07:50,2019-02-27 18:38:57,2,162,238,20.0
2,2019-02-07 23:07:15,2019-02-07 23:14:40,4,100,137,7.0
1,2019-02-08 15:08:51,2019-02-08 15:15:31,1,264,236,5.5
1,2019-02-19 11:57:11,2019-02-19 12:00:37,1,48,48,4.5
1,2019-02-02 21:31:08,2019-02-02 21:45:36,1,114,249,9.5
1,2019-02-09 22:16:05,2019-02-09 22:22:15,2,186,163,6.5
1,2019-02-10 12:59:45,2019-02-10 13:04:27,1,87,232,5.5
2,2019-02-01 18:22:34,2019-02-01 18:37:44,1,68,234,11.5
2,2019-02-20 09:53:16,2019-02-20 10:08:27,1,236,88,22.0
1,2019-02-06 15:44:48,2019-02-06 15:54:32,1,170,161,7.5
1,2019-02-04 09:17:50,2019-02-04 09:26:17,1,87,45,6.5
1,2019-02-10 15:47:02,2019-02-10 15:51:34,1,234,234,4.5
1,2019-02-12 16:39:42,2019-02-12 16:52:58,1,161,142,10.0
1,2019-02-18 13:59:49,2019-02-18 14:07:49,1,79,234,7.5
1,2019-02-16 11:45:27,2019-02-16 11:56:33,2,48,143,8.5
2,2019-02-09 15:58:53,2019-02-09 16:03:14,5,141,237,5.0
2,2019-02-25 14:24:19,2019-02-25 14:44:56,1,262,142,15.5
1,2019-02-05 07:57:49,2019-02-05 08:04:06,1,186,48,5.5
2,2019-02-09 04:13:36,2019-02-09 04:51:29,1,212,151,37.5
2,2019-02-25 22:47:11,2019-02-25 23:22:05,1,132,148,52.0
2,2019-02-18 18:26:35,2019-02-18 18:41:07,1,68,87,15.0
2,2019-02-15 14:41:54,2019-02-15 15:11:59,1,170,226,-21.0
1,2019-02-27 18:22:14,2019-02-27 18:36:36,1,88,4,12.5
2,2019-02-28 07:19:42,2019-02-28 07:33:43,5,141,161,10.5
2,2019-02-26 09:51:05,2019-02-26 10:06:09,3,65,224,16.0
2,2019-02-06 07:03:07,2019-02-06 07:25:00,1,116,20,17.21
2,2019-02-24 11:09:51,2019-02-24 11:16:02,1,237,141,6.5
2,2019-02-22 20:04:58,2019-02-22 20:07:14,5,142,239,4.0
2,2019-02-16 01:44:11,2019-02-16 01:52:06,1,246,161,8.0
1,2019-02-18 09:17:55,2019-02-18 09:31:44,1,234,246,10.0
2,2019-02-23 19:56:54,2019-02-23 20:00:04,2,236,140,4.0
2,2019-02-07 00:36:21,2019-02-07 00:45:59,3,234,230,9.0
1,2019-02-22 20:04:27,2019-02-22 20:14:51,1,161,142,9.0
2,2019-02-05 15:24:48,2019-02-05 15:30:03,2,170,161,5.5
2,2019-02-08 03:16:03,2019-02-08 03:28:33,1,140,170,11.0
2,2019-02-04 14:02:33,2019-02-04 14:05:53,1,68,246,4.0
1,2019-02-05 10:23:54,2019-02-05 10:29:24,0,151,166,5.5
1,2019-02-15 22:54:04,2019-02-15 23:00:23,1,100,164,5.5
2,2019-02-02 09:45:17,2019-02-02 09:54:01,1,230,50,7.5
2,2019-02-06 17:34:42,2019-02-06 18:09:21,1,68,162,20.5
2,2019-02-20 18:01:44,2019-02-20 18:13:24,1,186,163,8.5
2,2019-02-24 23:22:51,2019-02-24 23:50:51,1,132,234,52.0
1,2019-02-06 18:44:11,2019-02-06 18:48:13,1,107,107,4.5
2,2019-02-26 10:42:15,2019-02-26 10:45:05,1,79,232,4.0
2,2019-02-27 19:41:29,2019-02-27 20:05:23,1,97,141,27.0
2,2019-02-05 09:02:18,2019-02-05 09:06:49,1,48,48,5.0
2,2019-02-16 17:58:48,2019-02-16 18:08:21,5,163,237,7.5
2,2019-02-16 16:55:29,2019-02-16 17:08:08,1,142,230,9.0
2,2019-02-06 12:48:45,2019-02-06 13:24:34,1,132,238,52.0
2,2019-02-01 23:27:02,2019-02-01 23:33:43,3,231,87,8.5
1,2019-02-10 04:45:22,2019-02-10 04:50:46,1,233,263,8.0
1,2019-02-14 16:22:08,2019-02-14 16:28:02,1,142,50,5.5
1,2019-02-14 14:10:21,2019-02-14 14:18:01,1,161,237,6.5
1,2019-02-11 22:52:34,2019-02-11 22:54:47,1,48,50,3.5
1,2019-02-23 16:48:33,2019-02-23 16:52:44,2,48,48,4.5
2,2019-02-02 13:38:03,2019-02-02 13:39:34,6,249,249,3.5
1,2019-02-06 19:09:27,2019-02-06 19:16:51,1,237,236,6.5
2,2019-02-24 17:10:35,2019-02-24 17:14:49,1,238,142,5.0
1,2019-02-26 09:08:10,2019-02-26 09:25:23,1,236,142,12.0
2,2019-02-12 19:42:48,2019-02-12 19:57:22,1,237,137,11.5
1,2019-02-25 16:06:34,2019-02-25 16:21:10,1,142,236,11.0
2,2019-02-11 18:09:42,2019-02-11 18:17:49,2,90,125,7.0
1,2019-02-05 07:54:45,2019-02-05 08:04:27,1,48,186,8.0
2,2019-02-28 21:34:20,2019-02-28 21:42:34,3,65,148,9.0
2,2019-02-20 16:21:35,2019-02-20 17:11:30,1,132,255,50.0
2,2019-02-26 11:00:07,2019-02-26 11:14:09,1,262,233,13.0
2,2019-02-05 15:41:28,2019-02-05 16:28:35,4,138,163,38.0
1,2019-02-11 10:36:23,2019-02-11 10:58:37,1,239,74,16.5
2,2019-02-12 01:32:53,2019-02-12 01:37:05,1,148,211,52.0
2,2019-02-09 18:06:27,2019-02-09 18:47:14,1,68,148,23.5
2,2019-02-21 21:56:34,2019-02-21 22:05:10,1,164,113,7.5
1,2019-02-12 15:20:39,2019-02-12 15:32:44,1,113,170,9.5
2,2019-02-08 00:40:00,2019-02-08 00:49:06,2,161,234,9.0
1,2019-02-11 15:52:51,2019-02-11 16:22:53,0,264,244,28.0
1,2019-02-01 19:21:15,2019-02-01 19:32:06,1,231,68,9.5
1,2019-02-13 16:52:54,2019-02-13 17:09:02,1,161,237,11.5
2,2019-02-15 19:15:03,2019-02-15 19:23:11,2,161,164,6.5
2,2019-02-06 08:20:18,2019-02-06 08:24:09,2,238,24,5.0
1,2019-02-14 14:16:31,2019-02-14 14:25:41,1,140,162,9.0
2,2019-02-11 10:34:27,2019-02-11 10:42:41,1,142,236,7.5
2,2019-02-28 19:27:56,2019-02-28 19:55:08,1,87,151,28.0
1,2019-02-03 11:17:44,2019-02-03 11:18:31,1,142,142,2.5
2,2019-02-10 14:31:03,2019-02-10 14:46:10,1,249,230,11.0
2,2019-02-03 17:30:57,2019-02-03 17:53:11,5,144,256,16.5
1,2019-02-06 10:17:12,2019-02-06 10:20:04,1,263,236,4.0
2,2019-02-24 01:27:59,2019-02-24 01:33:24,5,148,249,5.5
1,2019-02-23 19:26:03,2019-02-23 19:52:21,1,107,238,20.0
2,2019-02-07 17:00:44,2019-02-07 17:04:40,1,263,75,5.5
2,2019-02-11 00:02:45,2019-02-11 00:15:31,1,25,71,13.0
2,2019-02-06 11:42:28,2019-02-06 11:52:57,3,141,137,10.0
2,2019-02-25 10:19:16,2019-02-25 10:36:06,1,48,75,13.5
2,2019-02-08 13:00:00,2019-02-08 13:05:44,1,179,193,6.5
2,2019-02-08 19:35:48,2019-02-08 19:53:31,1,237,202,15.0
1,2019-02-10 06:37:49,2019-02-10 06:46:44,1,164,43,10.0
1,2019-02-25 06:25:51,2019-02-25 06:33:47,1,186,161,7.5
2,2019-02-07 22:21:20,2019-02-07 22:33:47,1,48,233,9.5
1,2019-02-09 21:33:49,2019-02-09 22:16:42,2,50,148,27.5
2,2019-02-16 01:14:56,2019-02-16 01:27:28,1,148,107,10.0
2,2019-02-19 13:03:34,2019-02-19 13:21:25,1,100,13,14.5
1,2019-02-02 23:25:18,2019-02-02 23:33:46,1,249,261,7.5
2,2019-02-01 16:11:04,2019-02-01 17:05:42,1,229,132,52.0
1,2019-02-12 21:39:42,2019-02-12 21:58:37,1,232,225,16.0
2,2019-02-06 17:18:59,2019-02-06 17:28:56,1,233,141,7.5
1,2019-02-15 10:00:31,2019-02-15 10:08:54,1,233,163,8.0
2,2019-02-19 11:54:24,2019-02-19 12:07:17,1,125,164,10.0
2,2019-02-11 14:49:37,2019-02-11 14:57:25,1,143,238,7.5
2,2019-02-07 19:23:52,2019-02-07 19:26:27,3,170,170,4.0
1,2019-02-22 17:18:25,2019-02-22 17:22:56,2,237,237,5.0
1,2019-02-13 21:34:09,2019-02-13 21:40:15,1,107,90,5.5
1,2019-02-25 22:53:16,2019-02-25 22:59:08,1,158,249,6.0
4,2019-02-28 20:05:02,2019-02-28 20:23:11,1,162,87,18.0
2,2019-02-15 18:34:26,2019-02-15 18:44:37,5,162,137,8.0
2,2019-02-28 10:40:18,2019-02-28 10:42:01,2,142,142,3.5
2,2019-02-12 20:27:25,2019-02-12 20:52:29,1,138,230,29.5
2,2019-02-28 13:25:41,2019-02-28 13:40:12,1,90,161,10.5
2,2019-02-09 05:12:58,2019-02-09 05:25:48,6,90,141,13.0
1,2019-02-28 12:59:28,2019-02-28 13:13:47,1,79,68,10.5
2,2019-02-28 08:00:27,2019-02-28 08:09:35,2,236,43,8.0
1,2019-02-01 22:22:50,2019-02-01 22:28:23,1,48,68,6.0
2,2019-02-17 00:36:46,2019-02-17 00:38:40,1,141,263,3.5
1,2019-02-04 10:06:35,2019-02-04 10:29:01,1,48,263,16.5
1,2019-02-25 13:00:27,2019-02-25 13:11:55,1,238,142,10.0
2,2019-02-24 01:25:27,2019-02-24 01:32:28,1,148,79,6.0
1,2019-02-04 16:12:09,2019-02-04 16:23:38,1,186,162,9.0
2,2019-02-17 01:08:43,2019-02-17 01:32:35,1,90,7,23.0
1,2019-02-22 07:39:46,2019-02-22 07:59:41,1,234,237,15.5
1,2019-02-21 11:02:13,2019-02-21 11:06:13,1,161,164,5.0
2,2019-02-23 19:10:51,2019-02-23 19:19:06,2,161,170,7.0
1,2019-02-02 14:06:25,2019-02-02 14:31:57,3,138,90,29.5
1,2019-02-19 06:34:43,2019-02-19 06:49:15,1,50,13,14.0
1,2019-02-26 22:47:11,2019-02-26 22:51:21,3,90,90,5.0
1,2019-02-23 20:50:18,2019-02-23 21:17:47,1,48,114,17.5
2,2019-02-02 02:24:30,2019-02-02 02:29:34,1,79,137,6.0
2,2019-02-28 11:25:33,2019-02-28 11:41:32,1,263,140,10.5
2,2019-02-10 14:40:31,2019-02-10 14:50:15,2,237,170,8.5
2,2019-02-16 23:09:16,2019-02-16 23:40:44,1,68,7,24.0
2,2019-02-09 17:38:03,2019-02-09 18:25:28,5,234,151,30.0
2,2019-02-13 07:16:00,2019-02-13 07:22:43,2,233,107,6.5
2,2019-02-09 14:53:01,2019-02-09 15:04:23,1,231,68,10.5
2,2019-02-06 13:58:13,2019-02-06 14:01:58,2,237,263,4.5
2,2019-02-12 22:32:03,2019-02-12 22:46:50,1,100,238,12.0
1,2019-02-28 23:56:53,2019-03-01 00:07:32,1,164,170,8.5
1,2019-02-09 02:19:50,2019-02-09 02:33:32,2,158,163,13.0
1,2019-02-28 04:30:26,2019-02-28 04:33:46,0,163,237,4.5
1,2019-02-26 10:27:24,2019-02-26 10:42:09,1,107,230,11.0
2,2019-02-17 02:47:53,2019-02-17 03:13:33,5,68,87,28.5
2,2019-02-23 07:29:39,2019-02-23 08:01:22,1,164,1,65.5
2,2019-02-24 23:33:20,2019-02-24 23:37:20,1,107,79,5.0
1,2019-02-26 18:56:30,2019-02-26 19:04:33,1,50,239,7.5
1,2019-02-09 16:49:04,2019-02-09 17:01:49,0,230,161,8.5
1,2019-02-19 23:32:45,2019-02-19 23:48:55,1,142,107,14.5
2,2019-02-27 11:29:39,2019-02-27 11:36:22,1,237,236,6.5
2,2019-02-17 06:24:18,2019-02-17 06:27:21,2,48,230,4.5
2,2019-02-10 11:52:38,2019-02-10 12:04:31,2,186,161,9.5
2,2019-02-26 12:08:09,2019-02-26 12:22:10,5,68,107,9.5
2,2019-02-03 11:45:53,2019-02-03 11:57:29,1,87,231,8.5
1,2019-02-09 14:21:02,2019-02-09 14:30:13,1,164,163,8.0
2,2019-02-18 18:35:57,2019-02-18 18:46:09,1,263,137,11.5
2,2019-02-02 18:49:11,2019-02-02 18:54:34,1,142,163,5.5
1,2019-02-05 17:41:41,2019-02-05 18:08:24,1,107,263,17.5
2,2019-02-13 06:46:14,2019-02-13 07:18:40,1,234,138,33.0
2,2019-02-05 17:57:18,2019-02-05 18:04:41,1,234,186,6.0
1,2019-02-15 18:48:51,2019-02-15 19:43:30,1,132,50,52.0
1,2019-02-23 22:43:09,2019-02-23 22:55:07,0,234,249,8.5
2,2019-02-09 00:07:47,2019-02-09 00:11:52,1,100,162,4.5
2,2019-02-04 21:45:56,2019-02-04 21:54:20,1,100,162,7.5
2,2019-02-25 09:31:46,2019-02-25 09:45:25,2,142,163,9.5
2,2019-02-21 20:51:48,2019-02-21 21:06:15,1,236,230,10.5
2,2019-02-20 14:08:50,2019-02-20 14:35:05,1,87,68,20.0
1,2019-02-12 14:30:36,2019-02-12 14:49:43,1,100,229,12.0
1,2019-02-26 22:28:46,2019-02-26 22:35:58,2,141,163,6.5
1,2019-02-26 17:51:53,2019-02-26 17:59:01,1,166,239,7.0
1,2019-02-14 07:38:20,2019-02-14 07:43:07,1,236,237,6.0
2,2019-02-22 14:39:35,2019-02-22 14:42:06,2,262,140,4.0
1,2019-02-09 09:31:52,2019-02-09 09:38:54,1,230,68,7.5
2,2019-02-28 16:39:16,2019-02-28 16:45:44,1,237,236,5.5
2,2019-02-11 16:02:09,2019-02-11 16:12:27,1,127,244,9.0
2,2019-02-09 06:35:56,2019-02-09 06:41:29,1,170,224,7.5
1,2019-02-13 17:35:07,2019-02-13 17:55:43,1,140,238,14.0
2,2019-02-03 18:45:31,2019-02-03 19:04:27,1,42,32,26.5
2,2019-02-06 18:35:51,2019-02-06 18:44:37,1,161,143,7.5
2,2019-02-10 00:55:45,2019-02-10 01:03:49,2,79,148,6.5
2,2019-02-09 13:45:51,2019-02-09 13:51:48,1,107,79,5.5
2,2019-02-01 21:46:20,2019-02-01 22:12:01,1,249,49,19.5
1,2019-02-22 06:27:02,2019-02-22 06:35:30,0,148,162,10.0
1,2019-02-13 08:07:02,2019-02-13 08:12:52,1,234,114,6.5
1,2019-02-28 16:44:42,2019-02-28 17:01:11,1,141,164,12.0
2,2019-02-15 20:09:58,2019-02-15 20:44:39,1,138,225,31.0
1,2019-02-02 17:59:51,2019-02-02 18:04:32,2,68,158,5.0
2,2019-02-03 23:27:55,2019-02-03 23:36:14,1,48,163,8.0
2,2019-02-07 14:59:54,2019-02-07 15:18:42,1,249,48,12.5
1,2019-02-11 12:44:52,2019-02-11 12:54:39,1,229,237,7.5
2,2019-02-02 23:18:14,2019-02-02 23:34:26,4,68,24,18.0
2,2019-02-04 09:42:04,2019-02-04 09:54:45,1,170,249,9.5
2,2019-02-28 20:53:18,2019-02-28 21:17:13,5,90,145,17.5
1,2019-02-07 09:48:18,2019-02-07 10:38:23,1,228,107,40.0
2,2019-02-27 09:11:50,2019-02-27 09:31:57,6,186,13,15.5
2,2019-02-08 13:31:53,2019-02-08 13:48:50,1,231,186,13.0
1,2019-02-07 13:10:03,2019-02-07 13:17:32,1,162,48,6.5
2,2019-02-25 19:06:27,2019-02-25 19:22:51,1,262,100,15.0
2,2019-02-09 17:19:50,2019-02-09 17:27:27,1,162,164,6.5
2,2019-02-12 07:42:33,2019-02-12 07:54:53,1,141,236,9.0
2,2019-02-05 17:51:42,2019-02-05 17:58:05,1,161,163,5.5
1,2019-02-15 19:55:59,2019-02-15 20:17:37,2,249,233,14.5
2,2019-02-11 11:44:52,2019-02-11 11:59:50,2,162,236,11.5
1,2019-02-13 19:46:07,2019-02-13 19:46:24,1,145,145,2.5
1,2019-02-03 16:36:43,2019-02-03 17:25:42,1,132,90,52.0
1,2019-02-25 07:00:04,2019-02-25 07:08:16,1,48,170,6.5
2,2019-02-28 08:51:43,2019-02-28 08:56:16,1,43,151,5.5
2,2019-02-18 17:10:27,2019-02-18 17:28:13,1,142,244,20.0
